transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type
TXN00002366,CUST00260,CARD000260,MERC00049,2026-05-12 19:10:24,15673,CLP,3,approved,purchase
TXN00002367,CUST00484,CARD000497,MERC00149,2026-04-16 23:54:59,784887,CLP,2,approved,purchase
TXN00002368,CUST00488,CARD000501,MERC00168,2026-03-16 21:46:50,123070,CLP,1,approved,purchase
TXN00002369,CUST00124,CARD000127,MERC00123,2026-05-29 23:58:52,22868,CLP,3,rejected,purchase
TXN00002370,CUST00063,CARD000067,MERC00192,2026-04-18 08:44:05,123175,CLP,6,approved,withdrawal
TXN00002371,CUST00218,CARD000218,MERC00160,2026-05-01 18:29:51,97121,CLP,1,approved,purchase
TXN00002372,CUST00197,CARD000197,MERC00192,2026-03-31 16:22:21,13630,CLP,1,pending,purchase
TXN00002373,CUST00433,CARD000441,MERC00070,2026-04-27 13:00:45,589339,CLP,1,approved,purchase
TXN00002374,CUST00201,CARD000202,MERC00121,2026-03-18 12:33:40,20023,CLP,3,approved,withdrawal
TXN00002375,CUST00415,CARD000425,MERC00128,2026-06-12 09:45:35,67463,CLP,1,approved,purchase
TXN00002376,CUST00340,CARD000348,MERC00109,2026-04-18 08:50:40,71311,CLP,3,approved,purchase
TXN00002377,CUST00106,CARD000111,MERC00074,2026-05-13 14:44:23,457036,CLP,1,reversed,purchase
TXN00002378,CUST00030,CARD000029,MERC00120,2026-03-22 16:08:17,134360,CLP,1,approved,purchase
TXN00002379,CUST00296,CARD000295,MERC00110,2026-03-28 18:01:54,15265,CLP,1,approved,withdrawal
TXN00002380,CUST00483,CARD000496,MERC00019,2026-06-10 19:27:39,539774,CLP,1,approved,purchase
TXN00002381,CUST00285,CARD000285,MERC00006,2026-05-21 10:12:13,835236,CLP,1,approved,purchase
TXN00002382,CUST00443,CARD000452,MERC00111,2026-04-23 13:48:49,28527,CLP,6,approved,purchase
TXN00002383,CUST00166,CARD000169,MERC00091,2026-06-02 11:07:41,10721,CLP,1,approved,purchase
TXN00002384,CUST00409,CARD000419,MERC00040,2026-04-06 22:38:57,108781,CLP,1,approved,purchase
TXN00002385,CUST00055,CARD000056,MERC00049,2026-04-17 15:36:52,123645,CLP,1,approved,purchase
TXN00002386,CUST00438,CARD000449,MERC00147,2026-03-22 17:52:12,633217,CLP,1,approved,purchase
TXN00002387,CUST00331,CARD000336,MERC00136,2026-06-09 17:24:15,554600,CLP,3,APPROVED,purchase
TXN00002388,CUST00285,CARD000284,MERC00063,2026-06-15 08:52:46,501379,CLP,1,approved,purchase
TXN00002389,CUST00102,CARD000107,MERC00103,2026-05-11 13:22:02,17061,CLP,12,approved,purchase
TXN00002390,CUST00485,CARD000498,MERC00168,2026-04-26 17:43:49,81869,CLP,1,approved,purchase
TXN00002391,CUST00414,CARD000423,MERC00125,2026-05-19 15:46:32,152120,CLP,6,approved,purchase
TXN00002392,CUST00389,CARD000402,MERC00114,2026-05-21 13:32:31,20157,CLP,3,rejected,withdrawal
TXN00002393,CUST00288,CARD000288,MERC00181,2026-04-16 13:38:24,582181,CLP,1,approved,purchase
TXN00002394,CUST00496,CARD000512,MERC00125,2026-06-02 15:04:42,27530,CLP,3,approved,purchase
TXN00002395,CUST00308,CARD000311,MERC00027,2026-03-21 10:08:38,6111,CLP,1,approved,purchase
TXN00002396,CUST00455,CARD000464,MERC00136,2026-04-19 11:18:39,9670,CLP,12,approved,purchase
TXN00002397,CUST00239,CARD000239,MERC00017,2026-04-12 10:01:56,27726,CLP,1,approved,purchase
TXN00002398,CUST00064,CARD000069,MERC00024,2026-06-15 15:30:03,163996,CLP,1,rejected,withdrawal
TXN00002399,CUST00409,CARD000419,MERC00116,2026-03-20 19:26:01,876339,CLP,1,approved,purchase
TXN00002400,CUST00466,CARD000477,MERC00114,2026-05-17 14:29:13,9142,CLP,3,approved,refund
TXN00002401,CUST00142,CARD000144,MERC00044,2026-05-30 21:10:04,17263,CLP,1,rejected,purchase
TXN00002402,CUST00479,CARD000491,MERC00107,2026-05-24 10:13:33,347029,CLP,3,approved,refund
TXN00002403,CUST00229,CARD000232,MERC00070,2026-04-26 15:21:34,10344,CLP,1,approved,purchase
TXN00002404,CUST00424,CARD000434,MERC00009,2026-03-20 17:21:03,28846,CLP,1,approved,purchase
TXN00002405,CUST00047,CARD000048,MERC00161,2026-04-24 21:03:53,253455,CLP,1,pending,purchase
TXN00002406,CUST00086,CARD000092,MERC00084,2026-05-15 16:58:32,79949,CLP,12,approved,purchase
TXN00002407,CUST00486,CARD000499,MERC00080,2026-04-26 20:55:16,69234,CLP,1,approved,purchase
TXN00002408,CUST00444,CARD000453,MERC00187,2026-03-22 23:21:54,875127,CLP,3,approved,purchase
TXN00002409,CUST00155,CARD000157,MERC00144,2026-03-28 11:24:03,165848,CLP,3,approved,purchase
TXN00002410,CUST00222,CARD000222,MERC00126,2026-05-25 09:35:10,49828,CLP,3,rejected,purchase
TXN00002411,CUST00242,CARD000242,MERC00024,2026-05-16 17:57:17,173760,CLP,3,approved,purchase
TXN00002412,CUST00438,CARD000448,MERC00138,2026-04-01 09:44:22,331991,CLP,1,approved,purchase
TXN00002413,CUST00488,CARD000502,MERC00198,2026-03-20 13:26:32,3623,CLP,1,approved,purchase
TXN00002414,CUST00152,CARD000153,MERC00130,2026-06-02 11:18:09,16057,CLP,1,approved,purchase
TXN00002415,CUST00003,CARD000003,MERC00068,2026-05-10 15:27:23,171288,CLP,3,approved,purchase
TXN00002416,CUST00338,CARD000346,MERC00027,2026-05-14 09:20:16,804918,CLP,3,approved,purchase
TXN00002417,CUST00069,CARD000074,MERC00177,2026-05-12 22:22:48,27171,CLP,1,approved,purchase
TXN00002418,CUST00063,CARD000067,MERC00046,2026-06-13 17:23:23,25833,CLP,3,reversed,purchase
TXN00002419,CUST00275,CARD000274,MERC00110,2026-05-09 23:08:44,168798,CLP,6,approved,purchase
TXN00002420,CUST00054,CARD000055,MERC00067,2026-05-31 14:00:40,365468,CLP,3,approved,purchase
TXN00002421,CUST00346,CARD000354,MERC00137,2026-04-03 15:12:27,124995,CLP,6,approved,purchase
TXN00002422,CUST00480,CARD000492,MERC00089,2026-05-13 16:51:18,729325,CLP,1,approved,purchase
TXN00002423,CUST00403,CARD000416,MERC00024,2026-05-13 13:42:49,799600,CLP,3,APPROVED,purchase
TXN00002424,CUST00093,CARD000099,MERC00144,2026-04-27 09:09:22,26251,CLP,1,approved,purchase
TXN00002425,CUST00296,CARD000295,MERC00184,2026-06-07 15:29:03,603028,CLP,1,approved,purchase
TXN00002426,CUST00136,CARD000137,MERC00193,2026-05-01 10:27:45,12544,CLP,1,approved,purchase
TXN00002427,CUST00247,CARD000248,MERC00099,2026-04-03 09:08:49,544086,CLP,3,reversed,purchase
TXN00002428,CUST00218,CARD000218,MERC00038,2026-04-15 13:20:55,128491,CLP,1,approved,purchase
TXN00002429,CUST00165,CARD000168,MERC00119,2026-04-30 14:52:57,174069,CLP,2,approved,purchase
TXN00002430,CUST00381,CARD000392,MERC00015,2026-05-25 09:40:00,17819,CLP,2,approved,purchase
TXN00002431,CUST00261,CARD000261,MERC00183,2026-05-03 15:01:48,487099,CLP,1,APPROVED,withdrawal
TXN00002432,CUST00003,CARD000003,MERC00001,2026-04-19 23:56:02,416081,CLP,3,approved,purchase
TXN00002433,CUST00230,CARD000233,MERC00157,2026-04-19 09:40:53,94219,CLP,2,approved,purchase
TXN00002434,CUST00189,CARD000190,MERC00148,2026-05-24 08:10:54,93591,CLP,1,approved,purchase
TXN00002435,CUST00275,CARD000274,MERC00162,2026-05-08 09:57:54,10114,CLP,1,pending,purchase
TXN00002436,CUST00067,CARD000072,MERC00199,2026-06-02 08:34:18,115923,CLP,1,approved,purchase
TXN00002437,CUST00103,CARD000108,MERC00114,2026-05-16 13:22:20,11574,CLP,1,approved,purchase
TXN00002438,CUST00135,CARD000136,MERC00015,2026-04-07 11:12:21,326837,CLP,1,approved,purchase
TXN00002439,CUST00090,CARD000095,MERC00199,2026-04-16 19:00:46,51134,CLP,1,approved,purchase
TXN00002440,CUST00219,CARD000219,MERC00024,2026-03-30 17:06:08,736372,CLP,1,approved,purchase
TXN00002441,CUST00015,CARD000016,MERC00096,2026-06-14 10:21:27,30849,CLP,2,approved,purchase
TXN00002442,CUST00340,CARD000348,MERC00199,2026-05-31 20:35:36,28954,CLP,1,approved,purchase
TXN00002443,CUST00341,CARD000349,MERC00039,2026-04-17 19:11:54,89277,CLP,3,approved,purchase
TXN00002444,CUST00119,CARD000122,MERC00021,2026-05-31 12:19:53,128428,CLP,1,approved,purchase
TXN00002445,CUST00472,CARD000484,MERC00081,2026-03-30 10:36:14,395150,CLP,3,approved,purchase
TXN00002446,CUST00256,CARD000257,MERC00178,2026-05-03 14:05:42,105278,CLP,1,APPROVED,purchase
TXN00002447,CUST00184,CARD000185,MERC00140,2026-04-24 18:06:58,103386,CLP,1,approved,purchase
TXN00002448,CUST00179,CARD000179,MERC00106,2026-05-02 15:15:43,24478,CLP,1,approved,purchase
TXN00002449,CUST00445,CARD000454,MERC00057,2026-03-20 15:06:42,82029,CLP,1,approved,purchase
TXN00002450,CUST00335,CARD000342,MERC00005,2026-05-03 16:00:01,1633,CLP,2,approved,purchase
TXN00002451,CUST00456,CARD000465,MERC00128,2026-04-23 12:24:02,173201,CLP,1,approved,purchase
TXN00002452,CUST00434,CARD000443,MERC00106,2026-04-04 08:22:13,679784,CLP,1,approved,purchase
TXN00002453,CUST00293,CARD000292,MERC00012,2026-04-08 22:01:05,761701,CLP,12,approved,purchase
TXN00002454,CUST00357,CARD000365,MERC00026,2026-05-28 20:08:06,74492,CLP,1,approved,purchase
TXN00002455,CUST00002,CARD000002,MERC00130,2026-05-26 10:56:27,138535,CLP,1,pending,purchase
TXN00002456,CUST00322,CARD000328,MERC00130,2026-05-27 10:56:58,32955,CLP,3,rejected,purchase
TXN00002457,CUST00090,CARD000096,MERC00069,2026-05-16 20:20:32,506713,CLP,3,approved,purchase
TXN00002458,CUST00015,CARD000016,MERC00171,2026-05-08 22:38:28,49681,CLP,1,approved,purchase
TXN00002459,CUST00007,CARD000007,MERC00159,2026-04-11 19:56:46,5540,CLP,1,approved,purchase
TXN00002460,CUST00155,CARD000157,MERC00137,2026-04-16 15:12:16,757744,CLP,1,approved,withdrawal
TXN00002461,CUST00248,CARD000250,MERC00056,2026-04-24 10:42:32,660110,CLP,2,approved,purchase
TXN00002462,CUST00403,CARD000416,MERC00148,2026-03-18 23:40:43,140755,CLP,1,reversed,purchase
TXN00002463,CUST00183,CARD000184,MERC00114,2026-04-12 13:59:41,36369,CLP,3,approved,purchase
TXN00002464,CUST00455,CARD000464,MERC00136,2026-04-26 23:01:18,24635,CLP,1,approved,purchase
TXN00002465,CUST00046,CARD000047,MERC00113,2026-04-26 14:45:04,690248,CLP,6,approved,purchase
TXN00002466,CUST00170,CARD000173,MERC00155,2026-04-05 16:46:16,155310,CLP,1,approved,purchase
TXN00002467,CUST00148,CARD000150,MERC00091,2026-04-09 23:26:27,700912,CLP,1,approved,purchase
TXN00002468,CUST00079,CARD000083,MERC00004,2026-03-19 11:21:28,110978,CLP,1,approved,purchase
TXN00002469,CUST00271,CARD000270,MERC00082,2026-04-21 21:21:40,14813,CLP,1,approved,purchase
TXN00002470,CUST00072,CARD000077,MERC00045,2026-04-24 13:36:38,108826,CLP,1,approved,purchase
TXN00002471,CUST00033,CARD000034,MERC00026,2026-05-13 18:49:16,65460,CLP,2,approved,purchase
TXN00002472,CUST00060,CARD000063,MERC00138,2026-04-13 14:15:39,639583,CLP,6,approved,purchase
TXN00002473,CUST00079,CARD000083,MERC00065,2026-04-09 21:41:32,878780,CLP,1,approved,purchase
TXN00002474,CUST00434,CARD000444,MERC00096,2026-05-07 23:17:41,177586,CLP,12,approved,purchase
TXN00002475,CUST00328,CARD000333,MERC00198,2026-03-21 13:26:09,111829,CLP,3,approved,purchase
TXN00002476,CUST00289,CARD000289,MERC00110,2026-04-13 21:55:18,184264,CLP,1,approved,purchase
TXN00002477,CUST00490,CARD000505,MERC00022,2026-05-03 08:03:38,39535,CLP,1,approved,purchase
TXN00002478,CUST00061,CARD000064,MERC00185,2026-05-09 15:02:03,878358,CLP,3,approved,withdrawal
TXN00002479,CUST00056,CARD000057,MERC00195,2026-05-14 13:51:52,18504,CLP,3,rejected,purchase
TXN00002480,CUST00003,CARD000003,MERC00118,2026-06-05 14:03:31,77421,CLP,3,approved,purchase
TXN00002481,CUST00454,CARD000463,MERC00028,2026-04-09 09:47:28,58575,CLP,1,approved,purchase
TXN00002482,CUST00035,CARD000036,MERC00065,2026-06-03 08:40:09,18939,CLP,3,approved,purchase
TXN00002483,CUST00218,CARD000217,MERC00066,2026-03-19 15:19:53,2235,CLP,1,approved,purchase
TXN00002484,CUST00338,CARD000345,MERC00016,2026-06-05 18:12:18,11546,CLP,6,approved,withdrawal
TXN00002485,CUST00300,CARD000300,MERC00180,2026-05-16 19:12:45,23517,CLP,12,approved,purchase
TXN00002486,CUST00484,CARD000497,MERC00082,2026-05-24 13:03:16,160687,CLP,1,reversed,purchase
TXN00002487,CUST00428,CARD000436,MERC00043,2026-03-23 15:03:51,23556,CLP,6,APPROVED,purchase
TXN00002488,CUST00493,CARD000509,MERC00035,2026-03-27 23:29:45,14586,CLP,6,approved,withdrawal
TXN00002489,CUST00166,CARD000169,MERC00080,2026-04-21 19:43:29,22581,CLP,3,APPROVED,purchase
TXN00002490,CUST00313,CARD000317,MERC00034,2026-05-08 16:40:40,104021,CLP,12,rejected,withdrawal
TXN00002491,CUST00448,CARD000457,MERC00131,2026-05-04 14:42:49,101813,CLP,1,rejected,purchase
TXN00002492,CUST00180,CARD000180,MERC00006,2026-03-28 09:38:36,32666,CLP,2,approved,purchase
TXN00002493,CUST00267,CARD000266,MERC00098,2026-05-25 16:08:07,362181,CLP,1,approved,purchase
TXN00002494,CUST00073,CARD000078,MERC00013,2026-05-18 13:18:33,552764,CLP,1,approved,withdrawal
TXN00002495,CUST00346,CARD000354,MERC00197,2026-03-24 16:14:16,119754,CLP,1,approved,purchase
TXN00002496,CUST00398,CARD000411,MERC00068,2026-04-28 16:03:45,302658,CLP,1,approved,purchase
TXN00002497,CUST00281,CARD000281,MERC00062,2026-06-11 18:39:41,164771,CLP,3,approved,withdrawal
TXN00002498,CUST00178,CARD000178,MERC00159,2026-04-14 08:47:30,746101,CLP,3,reversed,purchase
TXN00002499,CUST00124,CARD000126,MERC00047,2026-06-11 20:19:40,343626,CLP,1,approved,purchase
TXN00002500,CUST00086,CARD000092,MERC00130,2026-03-27 14:49:29,163920,CLP,1,approved,refund
TXN00002501,CUST00374,CARD000383,MERC00166,2026-05-12 08:40:25,157819,CLP,3,approved,purchase
TXN00002502,CUST00074,CARD000079,MERC00196,2026-05-03 14:08:27,86967,CLP,1,pending,purchase
TXN00002503,CUST00202,CARD000203,MERC00124,2026-05-11 15:28:38,700127,CLP,1,approved,purchase
TXN00002504,CUST00309,CARD000313,MERC00112,2026-05-17 14:24:36,351004,CLP,12,approved,purchase
TXN00002505,CUST00468,CARD000479,MERC00151,2026-03-28 15:32:58,166099,CLP,1,approved,purchase
TXN00002506,CUST00219,CARD000219,MERC00005,2026-05-11 11:26:51,341073,CLP,1,approved,purchase
TXN00002507,CUST00214,CARD000214,MERC00190,2026-03-28 23:06:23,112223,CLP,6,approved,purchase
TXN00002508,CUST00378,CARD000387,MERC00199,2026-04-26 15:04:50,25570,CLP,1,approved,purchase
TXN00002509,CUST00389,CARD000402,MERC00109,2026-04-11 11:54:29,108317,CLP,3,rejected,purchase
TXN00002510,CUST00228,CARD000230,MERC00044,2026-04-30 23:33:27,22158,CLP,3,approved,purchase
TXN00002511,CUST00185,CARD000186,MERC00015,2026-06-07 08:22:07,554106,CLP,3,approved,purchase
TXN00002512,CUST00374,CARD000383,MERC00025,2026-03-31 08:21:57,717642,CLP,1,approved,purchase
TXN00002513,CUST00130,CARD000131,MERC00176,2026-05-17 13:45:55,28850,CLP,1,approved,purchase
TXN00002514,CUST00299,CARD000299,MERC00082,2026-04-20 14:05:04,23635,CLP,1,approved,purchase
TXN00002515,CUST00438,CARD000448,MERC00084,2026-04-28 22:38:12,396432,CLP,1,rejected,purchase
TXN00002516,CUST00433,CARD000441,MERC00152,2026-03-27 20:42:17,443293,CLP,2,approved,purchase
TXN00002517,CUST00189,CARD000190,MERC00148,2026-06-09 12:49:31,364350,CLP,1,approved,purchase
TXN00002518,CUST00270,CARD000269,MERC00166,2026-06-08 22:03:20,3939,CLP,3,approved,purchase
TXN00002519,CUST00396,CARD000409,MERC00050,2026-03-29 10:41:34,19248,CLP,2,approved,purchase
TXN00002520,CUST00260,CARD000260,MERC00096,2026-05-11 21:27:58,34965,CLP,1,approved,purchase
TXN00002521,CUST00043,CARD000045,MERC00086,2026-06-02 09:45:17,661421,CLP,1,approved,purchase
TXN00002522,CUST00142,CARD000144,MERC00178,2026-04-18 17:29:23,1548,CLP,1,approved,purchase
TXN00002523,CUST00250,CARD000251,MERC00165,2026-06-05 23:30:19,560374,CLP,1,approved,purchase
TXN00002524,CUST00047,CARD000048,MERC00186,2026-03-22 12:15:15,634264,CLP,1,approved,purchase
TXN00002525,CUST00033,CARD000033,MERC00006,2026-06-01 21:53:06,626929,CLP,1,approved,purchase
TXN00002526,CUST00483,CARD000496,MERC00053,2026-05-02 17:10:34,117664,CLP,1,approved,purchase
TXN00002527,CUST00348,CARD000357,MERC00016,2026-03-15 20:07:22,253716,CLP,3,approved,purchase
TXN00002528,CUST00010,CARD999999,MERC00111,2026-03-22 22:03:21,59242,CLP,1,approved,purchase
TXN00002529,CUST00338,CARD000346,MERC00121,2026-03-22 22:38:27,61041,CLP,3,approved,purchase
TXN00002530,CUST00396,CARD000409,MERC00013,2026-04-09 22:17:39,104735,CLP,1,pending,purchase
TXN00002531,CUST00251,CARD000252,MERC00172,2026-03-23 23:34:33,336840,CLP,3,approved,purchase
TXN00002532,CUST00187,CARD000188,MERC00056,2026-06-14 22:22:39,770542,CLP,1,approved,purchase
TXN00002533,CUST00243,CARD000243,MERC00129,2026-05-21 13:44:14,744020,CLP,1,approved,refund
TXN00002534,CUST00009,CARD000009,MERC00091,2026-03-19 08:07:51,145415,CLP,1,approved,purchase
TXN00002535,CUST00111,CARD000115,MERC00115,2026-04-11 10:17:01,338741,CLP,3,approved,purchase
TXN00002536,CUST00319,CARD000324,MERC00031,2026-04-04 15:28:05,77844,CLP,1,approved,purchase
TXN00002537,CUST00251,CARD000252,MERC00170,2026-04-25 11:23:58,472086,CLP,2,approved,purchase
TXN00002538,CUST00335,CARD000342,MERC00157,2026-05-06 10:23:06,671974,CLP,1,approved,purchase
TXN00002539,CUST00307,CARD000310,MERC00153,2026-03-24 09:19:27,579724,CLP,3,approved,purchase
TXN00002540,CUST00433,CARD000441,MERC00155,2026-04-23 15:39:16,98608,CLP,3,approved,purchase
TXN00002541,CUST00089,CARD000094,MERC00042,2026-05-17 21:50:53,277646,CLP,2,approved,refund
TXN00002542,CUST00318,CARD000323,MERC00164,2026-05-30 21:52:59,833924,CLP,3,approved,purchase
TXN00002543,CUST00311,CARD000316,MERC00100,2026-03-24 11:06:30,28782,CLP,1,approved,purchase
TXN00002544,CUST00445,CARD000454,MERC00121,2026-05-13 09:35:01,69875,CLP,1,approved,purchase
TXN00002545,CUST00208,CARD000208,MERC00166,2026-05-20 23:31:45,25880,CLP,1,approved,purchase
TXN00002546,CUST00401,CARD000414,MERC00051,2026-05-29 10:23:04,24510,CLP,1,approved,purchase
TXN00002547,CUST00438,CARD000448,MERC00198,2026-05-20 12:43:19,138429,CLP,1,approved,purchase
TXN00002548,CUST00358,CARD000366,MERC00089,2026-04-22 14:11:23,152747,CLP,2,approved,purchase
TXN00002549,CUST00042,CARD000044,MERC00055,2026-05-30 16:59:39,20262,CLP,1,rejected,purchase
TXN00002550,CUST00482,CARD000495,MERC00079,2026-04-01 13:27:32,689950,CLP,3,approved,purchase
TXN00002551,CUST00098,CARD000104,MERC00047,2026-04-14 10:15:33,124479,CLP,1,approved,purchase
TXN00002552,CUST00372,CARD000381,MERC00200,2026-03-15 11:43:23,508570,CLP,3,approved,purchase
TXN00002553,CUST00057,CARD000060,MERC00053,2026-04-10 23:23:00,173043,CLP,3,approved,purchase
TXN00002554,CUST00302,CARD000303,MERC00039,2026-04-11 15:09:17,21481,CLP,1,rejected,purchase
TXN00002555,CUST00142,CARD000144,MERC00148,2026-04-16 21:20:27,280666,CLP,1,approved,purchase
TXN00002556,CUST00093,CARD000099,MERC00177,2026-05-24 18:49:20,1712,CLP,1,approved,purchase
TXN00002557,CUST00424,CARD000433,MERC00174,2026-05-20 13:33:24,2951,CLP,2,approved,purchase
TXN00002558,CUST00106,CARD000111,MERC00192,2026-04-30 22:01:49,121042,CLP,3,approved,purchase
TXN00002559,CUST00256,CARD000256,MERC00095,2026-04-04 19:34:08,124686,CLP,3,approved,purchase
TXN00002560,CUST00479,CARD000491,MERC00118,2026-06-09 19:54:01,5952,CLP,6,approved,refund
TXN00002561,CUST00037,CARD000038,MERC00056,2026-03-25 17:49:06,322269,CLP,6,approved,refund
TXN00002562,CUST00480,CARD000492,MERC00108,2026-04-20 14:47:31,154990,CLP,3,approved,purchase
TXN00002563,CUST00050,CARD000051,MERC00086,2026-04-14 15:32:11,15904,CLP,1,rejected,purchase
TXN00002564,CUST00320,CARD000326,MERC00169,2026-05-28 20:51:52,364377,CLP,1,approved,purchase
TXN00002565,CUST00200,CARD000201,MERC00074,2026-05-11 18:07:10,384737,CLP,1,approved,purchase
TXN00002566,CUST00369,CARD000377,MERC00072,2026-04-25 21:53:16,14064,CLP,1,APPROVED,purchase
TXN00002567,CUST00397,CARD000410,MERC00015,2026-04-18 22:04:35,796653,CLP,3,approved,purchase
TXN00002568,CUST00398,CARD000411,MERC00088,2026-05-02 10:02:24,778004,CLP,3,approved,purchase
TXN00002569,CUST00386,CARD000398,MERC00133,2026-05-21 20:00:19,339344,CLP,1,approved,refund
TXN00002570,CUST00409,CARD000419,MERC00063,2026-04-07 21:41:12,571388,CLP,1,approved,purchase
TXN00002571,CUST00372,CARD000381,MERC00046,2026-03-16 18:40:02,128724,CLP,3,approved,purchase
TXN00002572,CUST00402,CARD000415,MERC00158,2026-05-28 08:43:35,14060,CLP,1,approved,purchase
TXN00002573,CUST00308,CARD000311,MERC00073,2026-05-20 13:58:13,14069,CLP,1,rejected,purchase
TXN00002574,CUST00414,CARD000424,MERC00170,2026-05-05 17:16:50,614106,CLP,1,approved,refund
TXN00002575,CUST00451,CARD000460,MERC00183,2026-04-18 23:31:54,8362,CLP,3,approved,purchase
TXN00002576,CUST00248,CARD000250,MERC00015,2026-04-11 17:14:32,29811,CLP,3,approved,withdrawal
TXN00002577,CUST00180,CARD000181,MERC00097,2026-06-12 16:11:07,42230,CLP,1,approved,withdrawal
TXN00002578,CUST00329,CARD000334,MERC00154,2026-03-30 10:45:44,248898,CLP,3,approved,purchase
TXN00002579,CUST00137,CARD000138,MERC00056,2026-03-28 09:08:43,71809,CLP,2,approved,purchase
TXN00002580,CUST00124,CARD000127,MERC00046,2026-03-28 15:55:08,693090,CLP,1,approved,purchase
TXN00002581,CUST00296,CARD000296,MERC00043,2026-04-24 08:26:13,18732,CLP,3,approved,purchase
TXN00002582,CUST00017,CARD000018,MERC00142,2026-04-17 11:00:36,5312,CLP,3,approved,purchase
TXN00002583,CUST00209,CARD000209,MERC00083,2026-04-12 10:14:25,4674,CLP,1,approved,purchase
TXN00002584,CUST00010,CARD999999,MERC00009,2026-06-04 13:01:54,384439,CLP,3,approved,purchase
TXN00002585,CUST00333,CARD000340,MERC00100,2026-06-06 20:05:55,53847,CLP,1,rejected,purchase
TXN00002586,CUST00414,CARD000424,MERC00162,2026-04-14 17:23:03,135639,CLP,1,rejected,purchase
TXN00002587,CUST00410,CARD000420,MERC00090,2026-06-14 15:15:13,174548,CLP,3,rejected,purchase
TXN00002588,CUST00219,CARD000219,MERC00148,2026-03-18 16:24:07,135447,CLP,1,APPROVED,purchase
TXN00002589,CUST00293,CARD000292,MERC00057,2026-04-15 12:01:37,2663,CLP,3,pending,purchase
TXN00002590,CUST00239,CARD000239,MERC00164,2026-05-10 14:21:36,8152,CLP,1,approved,purchase
TXN00002591,CUST00371,CARD000380,MERC00058,2026-06-10 19:30:17,15249,CLP,1,approved,purchase
