transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type,customer_risk_segment,merchant_category
TXN00005538,CUST00296,CARD000296,MERC00036,2026-06-15 20:30:45,113527.0,CLP,3,approved,purchase,high,food_delivery
TXN00005613,CUST00119,CARD000122,MERC00152,2026-05-19 14:35:49,6750.0,CLP,1,approved,purchase,medium,supermarket
TXN00005618,CUST00480,CARD000492,MERC00067,2026-05-14 09:25:23,240761.0,CLP,3,approved,purchase,low,marketplace
TXN00005629,CUST00194,CARD000194,MERC00114,2026-05-27 10:37:37,33547.0,CLP,1,approved,purchase,medium,pharmacy
TXN00005651,CUST00335,CARD000342,MERC00072,2026-03-15 11:40:22,28547.0,CLP,3,approved,purchase,medium,education
TXN00005654,CUST00481,CARD000494,MERC00034,2026-03-27 20:00:25,24793.0,CLP,1,approved,purchase,high,home
TXN00005672,CUST00316,CARD000320,MERC00197,2026-03-31 21:30:09,15890.0,CLP,1,approved,purchase,high,home
TXN00005673,CUST00311,CARD000316,MERC00187,2026-04-06 20:32:59,289647.0,CLP,3,approved,purchase,low,pharmacy
TXN00005710,CUST00454,CARD000463,MERC00135,2026-05-18 12:27:31,178454.0,CLP,12,approved,purchase,high,electronics
TXN00005753,CUST00414,CARD000423,MERC00098,2026-04-28 17:03:57,158286.0,CLP,1,approved,purchase,low,pharmacy
TXN00005759,CUST00112,CARD000116,MERC00111,2026-04-25 08:31:18,685607.0,CLP,6,approved,purchase,high,supermarket
TXN00005787,CUST00250,CARD000251,MERC00096,2026-05-15 13:15:22,9515.0,CLP,2,approved,purchase,medium,home
TXN00005804,CUST00316,CARD000320,MERC00045,2026-06-01 21:15:15,181832.0,CLP,6,approved,purchase,high,education
TXN00005814,CUST00484,CARD000497,MERC00009,2026-04-01 10:38:42,9145.0,CLP,1,approved,purchase,low,electronics
TXN00005859,CUST00357,CARD000365,MERC00037,2026-04-23 11:02:21,24445.0,CLP,3,approved,purchase,medium,fashion
TXN00005889,CUST00034,CARD000035,MERC00118,2026-03-26 10:37:56,767258.0,CLP,1,approved,purchase,low,electronics
TXN00005935,CUST00484,CARD000497,MERC00089,2026-05-15 17:05:15,787403.0,CLP,3,approved,purchase,low,home
TXN00005941,CUST00332,CARD000338,MERC00082,2026-03-26 23:01:36,8553.0,CLP,3,approved,purchase,low,fashion
TXN00006140,CUST00094,CARD000100,MERC00050,2026-05-02 12:55:24,548143.0,CLP,3,approved,purchase,high,services
TXN00006175,CUST00100,CARD000106,MERC00090,2026-04-07 12:12:17,306724.0,CLP,6,approved,purchase,low,home
TXN00006197,CUST00292,CARD000291,MERC00132,2026-05-11 20:24:12,20974.0,CLP,1,approved,purchase,unclassified,food_delivery
TXN00006199,CUST00278,CARD000278,MERC00055,2026-03-29 08:50:58,17031.0,CLP,1,approved,purchase,low,education
TXN00006228,CUST00434,CARD000443,MERC00113,2026-05-03 14:52:32,80662.0,CLP,3,approved,purchase,high,fashion
TXN00006237,CUST00483,CARD000496,MERC00190,2026-05-10 12:39:43,5985.0,CLP,1,approved,purchase,low,food_delivery
TXN00006243,CUST00031,CARD000030,MERC00099,2026-03-25 09:37:32,138895.0,CLP,1,approved,purchase,unclassified,pharmacy
TXN00006303,CUST00378,CARD000387,MERC00142,2026-05-31 22:33:46,2967.0,CLP,3,approved,purchase,high,services
TXN00006304,CUST00458,CARD000467,MERC00014,2026-03-22 18:57:59,19430.0,CLP,1,approved,purchase,medium,marketplace
TXN00006378,CUST00301,CARD000301,MERC00013,2026-06-08 21:57:26,90384.0,CLP,1,approved,purchase,medium,home
TXN00006408,CUST00376,CARD000385,MERC00186,2026-06-11 19:50:51,635264.0,CLP,1,approved,purchase,low,supermarket
TXN00006433,CUST00301,CARD000301,MERC00035,2026-03-24 18:20:43,27171.0,CLP,1,approved,purchase,medium,home
TXN00006444,CUST00311,CARD000316,MERC00119,2026-03-21 16:29:19,834038.0,CLP,1,approved,purchase,low,pharmacy
TXN00006467,CUST00476,CARD000488,MERC00037,2026-05-21 13:39:56,76701.0,CLP,3,approved,purchase,medium,fashion
TXN00006558,CUST00093,CARD000099,MERC00155,2026-06-10 19:53:52,32340.0,CLP,1,approved,purchase,medium,fashion
TXN00006564,CUST00435,CARD000445,MERC00067,2026-05-21 11:56:53,99525.0,CLP,1,approved,purchase,high,marketplace
TXN00006606,CUST00062,CARD000065,MERC00153,2026-05-16 22:40:26,418377.0,CLP,6,approved,purchase,high,fashion
TXN00006611,CUST00393,CARD000406,MERC00126,2026-05-24 20:30:05,655603.0,CLP,1,approved,purchase,high,home
TXN00006642,CUST00037,CARD000038,MERC00161,2026-03-22 08:58:44,45820.0,CLP,1,approved,purchase,medium,services
TXN00006661,CUST00353,CARD000361,MERC00041,2026-04-07 15:17:34,108494.0,CLP,3,approved,purchase,medium,home
TXN00006715,CUST00311,CARD000316,MERC00023,2026-04-29 19:05:15,131283.0,CLP,1,approved,purchase,low,electronics
TXN00006746,CUST00477,CARD000489,MERC00071,2026-05-03 11:49:54,1661.0,CLP,1,approved,purchase,medium,home
TXN00006753,CUST00335,CARD000342,MERC00149,2026-05-09 20:46:11,7658.0,CLP,1,approved,purchase,medium,marketplace
TXN00006821,CUST00036,CARD000037,MERC00166,2026-04-26 11:09:11,34363.0,CLP,1,approved,purchase,high,education
TXN00006826,CUST00319,CARD000324,MERC00085,2026-05-10 20:26:23,742070.0,CLP,1,approved,purchase,low,food_delivery
TXN00006833,CUST00352,CARD000360,MERC00094,2026-05-17 11:53:23,59697.0,CLP,12,approved,purchase,medium,fashion
TXN00006864,CUST00296,CARD000296,MERC00135,2026-04-18 16:01:07,26601.0,CLP,1,approved,purchase,high,electronics
TXN00006870,CUST00163,CARD000166,MERC00143,2026-06-06 23:53:18,10123.0,CLP,1,approved,purchase,high,marketplace
TXN00006888,CUST00060,CARD000063,MERC00023,2026-05-08 23:35:57,3183.0,CLP,1,approved,purchase,low,electronics
TXN00006900,CUST00472,CARD000485,MERC00078,2026-05-16 20:57:51,10784.0,CLP,12,approved,purchase,low,services
TXN00006921,CUST00042,CARD000044,MERC00055,2026-04-29 09:40:56,619511.0,CLP,1,approved,purchase,medium,education
TXN00006931,CUST00241,CARD000241,MERC00132,2026-04-14 13:46:00,100086.0,CLP,1,approved,purchase,medium,food_delivery
TXN00006932,CUST00424,CARD000433,MERC00023,2026-04-22 09:07:31,28110.0,CLP,1,approved,purchase,high,electronics
TXN00006944,CUST00326,CARD000331,MERC00080,2026-04-19 16:30:36,1592.0,CLP,1,approved,purchase,medium,pharmacy
TXN00006947,CUST00224,CARD000224,MERC00089,2026-05-10 12:20:57,585402.0,CLP,1,approved,purchase,medium,home
TXN00006967,CUST00375,CARD000384,MERC00123,2026-05-30 23:08:09,376773.0,CLP,6,approved,purchase,low,marketplace
TXN00007001,CUST00345,CARD000353,MERC00127,2026-05-16 20:06:10,125394.0,CLP,1,approved,purchase,medium,travel
TXN00007087,CUST00222,CARD000222,MERC00086,2026-04-04 10:44:34,56895.0,CLP,1,approved,purchase,unclassified,food_delivery
TXN00007135,CUST00460,CARD000470,MERC00071,2026-05-18 09:41:01,2374.0,CLP,1,approved,purchase,low,home
TXN00007199,CUST00353,CARD000361,MERC00067,2026-04-05 22:59:51,7724.0,CLP,3,approved,purchase,medium,marketplace
TXN00007211,CUST00027,CARD000026,MERC00056,2026-04-19 13:48:10,69587.0,CLP,3,approved,purchase,medium,home
TXN00007212,CUST00025,CARD000024,MERC00068,2026-05-01 21:47:48,549725.0,CLP,1,approved,purchase,low,health
TXN00007234,CUST00392,CARD000405,MERC00140,2026-03-17 15:09:52,293640.0,CLP,3,approved,purchase,medium,travel
TXN00007245,CUST00077,CARD000082,MERC00190,2026-04-11 10:32:53,869409.0,CLP,1,approved,purchase,low,food_delivery
TXN00007249,CUST00088,CARD000093,MERC00143,2026-04-18 21:12:13,172617.0,CLP,1,approved,purchase,low,marketplace
TXN00007260,CUST00490,CARD000504,MERC00051,2026-03-19 08:00:48,367685.0,CLP,6,approved,purchase,low,supermarket
TXN00007310,CUST00434,CARD000443,MERC00071,2026-03-22 13:19:36,18056.0,CLP,3,approved,purchase,high,home
TXN00007321,CUST00352,CARD000360,MERC00164,2026-05-11 09:47:49,441950.0,CLP,1,approved,purchase,medium,marketplace
TXN00007324,CUST00385,CARD000397,MERC00102,2026-04-11 13:26:36,309081.0,CLP,1,approved,purchase,low,marketplace
TXN00007353,CUST00488,CARD000502,MERC00093,2026-04-22 17:31:05,22398.0,CLP,1,approved,purchase,low,travel
TXN00007404,CUST00301,CARD000301,MERC00122,2026-05-18 17:26:43,18679.0,CLP,1,approved,purchase,medium,marketplace
TXN00007413,CUST00327,CARD000332,MERC00156,2026-04-27 14:35:26,299284.0,CLP,1,approved,purchase,high,pharmacy
TXN00007444,CUST00174,CARD000176,MERC00134,2026-04-03 20:15:08,89962.0,CLP,1,approved,purchase,low,education
TXN00007468,CUST00275,CARD000274,MERC00190,2026-03-23 09:51:58,372300.0,CLP,1,approved,purchase,medium,food_delivery
TXN00007498,CUST00301,CARD000302,MERC00033,2026-04-19 10:37:27,370354.0,CLP,1,approved,purchase,medium,home
TXN00007505,CUST00048,CARD000049,MERC00184,2026-06-09 17:52:01,419973.0,CLP,1,approved,purchase,low,health
TXN00007509,CUST00036,CARD000037,MERC00025,2026-04-16 16:35:53,7207.0,CLP,1,approved,purchase,high,education
TXN00007514,CUST00378,CARD000387,MERC00019,2026-05-11 11:54:23,233168.0,CLP,1,approved,purchase,high,home
TXN00007546,CUST00041,CARD000043,MERC00130,2026-04-15 15:17:36,24374.0,CLP,6,approved,purchase,medium,electronics
TXN00007613,CUST00151,CARD000152,MERC00164,2026-06-01 11:08:35,119134.0,CLP,6,approved,purchase,medium,marketplace
TXN00007624,CUST00288,CARD000288,MERC00180,2026-04-09 23:06:49,101125.0,CLP,1,approved,purchase,low,education
TXN00007654,CUST00378,CARD000387,MERC00081,2026-05-09 15:22:53,345873.0,CLP,1,approved,purchase,high,travel
TXN00007677,CUST00031,CARD000031,MERC00040,2026-05-25 17:01:42,22235.0,CLP,12,approved,purchase,unclassified,supermarket
TXN00007705,CUST00096,CARD000102,MERC00132,2026-03-23 21:12:43,315892.0,CLP,12,approved,purchase,low,food_delivery
TXN00007765,CUST00083,CARD000088,MERC00028,2026-04-30 10:07:26,29390.0,CLP,6,approved,purchase,medium,travel
TXN00007768,CUST00357,CARD000365,MERC00189,2026-05-22 10:35:38,96659.0,CLP,3,approved,purchase,medium,supermarket
TXN00007782,CUST00137,CARD000138,MERC00093,2026-03-24 09:54:12,11381.0,CLP,1,approved,purchase,medium,travel
TXN00007810,CUST00413,CARD000422,MERC00091,2026-03-24 10:05:18,16296.0,CLP,1,approved,purchase,high,services
TXN00007831,CUST00219,CARD000219,MERC00093,2026-04-27 13:25:05,177742.0,CLP,1,approved,purchase,unclassified,travel
TXN00007837,CUST00184,CARD000185,MERC00151,2026-04-18 12:14:43,833001.0,CLP,2,approved,purchase,medium,travel
TXN00007872,CUST00026,CARD000025,MERC00118,2026-03-20 15:21:44,2155.0,CLP,3,approved,purchase,medium,electronics
TXN00007918,CUST00481,CARD000493,MERC00103,2026-05-20 18:40:56,27804.0,CLP,1,approved,purchase,high,marketplace
TXN00008037,CUST00237,CARD000237,MERC00028,2026-06-05 14:14:36,4754.0,CLP,6,approved,purchase,medium,travel
TXN00008050,CUST00407,CARD000418,MERC00185,2026-06-14 17:38:09,577627.0,CLP,1,approved,purchase,low,pharmacy
TXN00008056,CUST00031,CARD000030,MERC00020,2026-04-13 16:54:48,29309.0,CLP,1,approved,purchase,unclassified,travel
TXN00008071,CUST00280,CARD000280,MERC00105,2026-05-05 12:22:03,172884.0,CLP,2,approved,purchase,high,electronics
TXN00008086,CUST00130,CARD000131,MERC00039,2026-05-11 11:54:03,808793.0,CLP,1,approved,purchase,medium,home
TXN00008110,CUST00493,CARD000508,MERC00132,2026-04-05 18:23:23,13414.0,CLP,3,approved,purchase,low,food_delivery
TXN00008155,CUST00002,CARD000002,MERC00075,2026-04-27 22:19:25,1542.0,CLP,1,approved,purchase,low,electronics
TXN00008160,CUST00451,CARD000460,MERC00110,2026-04-30 15:14:50,16311.0,CLP,6,approved,purchase,low,education
TXN00008208,CUST00031,CARD000031,MERC00044,2026-04-15 23:46:29,225616.0,CLP,1,approved,purchase,unclassified,services
TXN00008210,CUST00218,CARD000217,MERC00130,2026-05-24 16:34:58,558058.0,CLP,3,approved,purchase,high,electronics
TXN00008303,CUST00077,CARD000082,MERC00121,2026-05-11 16:34:10,883612.0,CLP,6,approved,purchase,low,health
TXN00008324,CUST00247,CARD000248,MERC00171,2026-04-11 09:41:57,17254.0,CLP,6,approved,purchase,medium,education
TXN00008335,CUST00267,CARD000266,MERC00034,2026-06-14 23:56:45,4399.0,CLP,6,approved,purchase,low,home
TXN00008409,CUST00237,CARD000237,MERC00026,2026-06-06 22:46:30,63046.0,CLP,3,approved,purchase,medium,health
TXN00008527,CUST00278,CARD000278,MERC00171,2026-05-05 10:20:52,355792.0,CLP,3,approved,purchase,low,education
TXN00008530,CUST00025,CARD000024,MERC00108,2026-05-11 19:10:45,64793.0,CLP,3,approved,purchase,low,services
TXN00008542,CUST00417,CARD000427,MERC00139,2026-05-18 16:42:09,215024.0,CLP,3,approved,purchase,medium,food_delivery
TXN00001004,CUST00043,CARD000045,MERC00023,2026-03-25 11:43:56,775273.0,CLP,3,approved,refund,medium,electronics
TXN00001643,CUST00028,CARD000027,MERC00022,2026-05-08 10:54:24,30718.0,CLP,6,approved,refund,medium,home
TXN00002282,CUST00488,CARD000502,MERC00191,2026-05-09 16:08:48,6951.0,CLP,3,approved,refund,low,health
TXN00003763,CUST00245,CARD000246,MERC00124,2026-05-11 23:14:20,10987.0,CLP,3,approved,refund,low,services
TXN00005512,CUST00031,CARD000031,MERC00033,2026-03-16 16:51:18,5992.0,CLP,6,approved,refund,unclassified,home
TXN00005793,CUST00301,CARD000301,MERC00045,2026-04-27 11:38:16,832341.0,CLP,1,approved,refund,medium,education
TXN00006087,CUST00348,CARD000357,MERC00011,2026-06-13 23:50:36,50831.0,CLP,3,approved,refund,high,marketplace
TXN00006866,CUST00254,CARD000253,MERC00195,2026-04-13 18:01:40,16231.0,CLP,3,approved,refund,low,health
TXN00008478,CUST00086,CARD000092,MERC00039,2026-06-03 19:45:56,168040.0,CLP,6,approved,refund,low,home
TXN00000223,CUST00117,CARD000120,MERC00048,2026-05-25 19:42:03,320486.0,CLP,6,approved,withdrawal,medium,education
TXN00000271,CUST00396,CARD000409,MERC00159,2026-04-10 18:39:25,15477.0,CLP,3,approved,withdrawal,medium,fashion
TXN00000427,CUST00081,CARD000085,MERC00148,2026-06-10 22:47:45,658933.0,CLP,3,approved,withdrawal,medium,home
TXN00001857,CUST00389,CARD000402,MERC00115,2026-05-08 18:18:25,538724.0,CLP,3,approved,withdrawal,medium,marketplace
TXN00002858,CUST00038,CARD000039,MERC00189,2026-04-26 19:15:46,23645.0,CLP,3,approved,withdrawal,medium,supermarket
TXN00003227,CUST00436,CARD000446,MERC00152,2026-04-03 18:32:40,59379.0,CLP,1,approved,withdrawal,high,supermarket
TXN00003423,CUST00224,CARD000225,MERC00087,2026-04-20 13:04:22,8549.0,CLP,6,approved,withdrawal,medium,pharmacy
TXN00003988,CUST00116,CARD000119,MERC00073,2026-04-14 23:43:26,388379.0,CLP,1,approved,withdrawal,unclassified,marketplace
TXN00004174,CUST00329,CARD000334,MERC00150,2026-06-11 10:40:19,147635.0,CLP,1,approved,withdrawal,medium,electronics
TXN00004274,CUST00458,CARD000467,MERC00003,2026-05-25 21:55:24,278633.0,CLP,3,approved,withdrawal,medium,home
TXN00004610,CUST00221,CARD000221,MERC00177,2026-04-11 20:31:32,90635.0,CLP,3,approved,withdrawal,low,health
TXN00005357,CUST00490,CARD000505,MERC00003,2026-06-04 08:13:33,248803.0,CLP,3,approved,withdrawal,low,home
TXN00005610,CUST00346,CARD000355,MERC00196,2026-05-16 13:42:02,79676.0,CLP,1,approved,withdrawal,low,supermarket
TXN00006037,CUST00264,CARD000264,MERC00016,2026-05-08 17:46:32,177916.0,CLP,1,approved,withdrawal,low,food_delivery
TXN00006421,CUST00166,CARD000169,MERC00042,2026-05-26 21:32:40,18496.0,CLP,1,approved,withdrawal,medium,pharmacy
TXN00006563,CUST00414,CARD000424,MERC00069,2026-05-23 14:17:05,24692.0,CLP,1,approved,withdrawal,low,services
TXN00007325,CUST00389,CARD000401,MERC00146,2026-04-25 19:18:58,286368.0,CLP,1,approved,withdrawal,medium,food_delivery
TXN00008403,CUST00096,CARD000102,MERC00126,2026-03-24 08:33:33,50501.0,CLP,1,approved,withdrawal,low,home
TXN00000473,CUST00447,CARD000456,MERC00158,2026-06-14 18:14:19,131747.0,CLP,3,approved,purchase,medium,fashion
TXN00000543,CUST00188,CARD000189,MERC00152,2026-05-15 08:53:51,25811.0,CLP,1,approved,purchase,low,supermarket
TXN00000612,CUST00188,CARD000189,MERC00072,2026-04-12 17:30:46,21181.0,CLP,1,approved,purchase,low,education
TXN00000707,CUST00009,CARD000009,MERC00074,2026-04-04 11:14:50,718569.0,CLP,1,approved,purchase,medium,electronics
TXN00000826,CUST00422,CARD000431,MERC00036,2026-05-04 21:12:00,17498.0,CLP,1,approved,purchase,high,food_delivery
TXN00000881,CUST00315,CARD000319,MERC00068,2026-05-08 16:38:45,44701.0,CLP,3,approved,purchase,low,health
TXN00001064,CUST00403,CARD000416,MERC00110,2026-04-19 16:39:34,501722.0,CLP,3,approved,purchase,low,education
TXN00001215,CUST00003,CARD000003,MERC00017,2026-05-03 09:22:31,88758.0,CLP,3,approved,purchase,low,marketplace
TXN00001331,CUST00461,CARD000471,MERC00174,2026-05-08 20:49:58,781283.0,CLP,2,approved,purchase,medium,fashion
TXN00001332,CUST00003,CARD000003,MERC00012,2026-05-21 19:33:19,11993.0,CLP,3,approved,purchase,low,health
TXN00001684,CUST00211,CARD000211,MERC00140,2026-04-19 21:39:57,29074.0,CLP,1,approved,purchase,low,travel
TXN00001730,CUST00168,CARD000171,MERC00165,2026-05-26 17:42:31,21376.0,CLP,3,approved,purchase,medium,services
TXN00002306,CUST00009,CARD000009,MERC00083,2026-05-17 22:47:24,41930.0,CLP,1,approved,purchase,medium,travel
TXN00002343,CUST00461,CARD000471,MERC00057,2026-04-25 20:51:58,3486.0,CLP,1,approved,purchase,medium,pharmacy
TXN00002415,CUST00003,CARD000003,MERC00068,2026-05-10 15:27:23,171288.0,CLP,3,approved,purchase,low,health
TXN00002580,CUST00124,CARD000127,MERC00046,2026-03-28 15:55:08,693090.0,CLP,1,approved,purchase,high,pharmacy
TXN00002639,CUST00412,CARD000421,MERC00169,2026-04-04 13:23:44,22328.0,CLP,1,approved,purchase,low,services
TXN00002714,CUST00453,CARD000462,MERC00131,2026-04-21 19:48:28,210916.0,CLP,3,approved,purchase,medium,food_delivery
TXN00002720,CUST00342,CARD000350,MERC00137,2026-03-21 16:30:31,398268.0,CLP,1,approved,purchase,low,food_delivery
TXN00002971,CUST00168,CARD000171,MERC00026,2026-03-19 10:58:40,117295.0,CLP,3,approved,purchase,medium,health
TXN00002997,CUST00035,CARD000036,MERC00109,2026-04-01 17:53:19,10695.0,CLP,1,approved,purchase,low,home
TXN00003233,CUST00242,CARD000242,MERC00107,2026-03-26 22:27:53,825515.0,CLP,1,approved,purchase,medium,education
TXN00003439,CUST00273,CARD000272,MERC00152,2026-04-10 20:26:27,12419.0,CLP,3,approved,purchase,high,supermarket
TXN00003456,CUST00285,CARD000284,MERC00089,2026-03-15 22:11:49,132046.0,CLP,3,approved,purchase,high,home
TXN00003610,CUST00242,CARD000242,MERC00161,2026-03-20 09:34:09,107206.0,CLP,1,approved,purchase,medium,services
TXN00003707,CUST00019,CARD000019,MERC00092,2026-05-23 14:38:12,405590.0,CLP,1,approved,purchase,high,supermarket
TXN00003820,CUST00461,CARD000471,MERC00003,2026-06-10 14:48:23,827000.0,CLP,1,approved,purchase,medium,home
TXN00003822,CUST00162,CARD000164,MERC00145,2026-05-24 22:14:08,293589.0,CLP,1,approved,purchase,low,services
TXN00003909,CUST00124,CARD000126,MERC00036,2026-04-02 13:48:54,316831.0,CLP,1,approved,purchase,high,food_delivery
TXN00003927,CUST00044,CARD000046,MERC00178,2026-03-22 20:48:56,22669.0,CLP,3,approved,purchase,medium,fashion
TXN00003931,CUST00272,CARD000271,MERC00162,2026-05-06 16:12:26,294891.0,CLP,1,approved,purchase,medium,services
TXN00003957,CUST00136,CARD000137,MERC00068,2026-03-25 22:33:27,589769.0,CLP,3,approved,purchase,high,health
TXN00003964,CUST00135,CARD000136,MERC00046,2026-03-26 16:25:02,19737.0,CLP,1,approved,purchase,medium,pharmacy
TXN00004054,CUST00402,CARD000415,MERC00154,2026-05-28 14:23:14,822828.0,CLP,3,approved,purchase,high,fashion
TXN00004287,CUST00017,CARD000018,MERC00116,2026-03-18 22:24:50,2302.0,CLP,1,approved,purchase,high,services
TXN00004483,CUST00486,CARD000499,MERC00130,2026-04-08 10:04:58,22862.0,CLP,1,approved,purchase,medium,electronics
TXN00004751,CUST00152,CARD000153,MERC00043,2026-04-12 15:42:31,26199.0,CLP,1,approved,purchase,low,marketplace
TXN00004858,CUST00182,CARD000183,MERC00045,2026-04-25 14:57:52,115387.0,CLP,1,approved,purchase,medium,education
TXN00005070,CUST00180,CARD000180,MERC00022,2026-03-17 18:10:10,659965.0,CLP,1,approved,purchase,low,home
TXN00005173,CUST00044,CARD000046,MERC00119,2026-05-01 17:09:41,29110.0,CLP,1,approved,purchase,medium,pharmacy
TXN00005240,CUST00485,CARD000498,MERC00165,2026-04-21 13:24:03,22201.0,CLP,1,approved,purchase,low,services
TXN00005328,CUST00008,CARD000008,MERC00102,2026-05-11 11:31:56,468399.0,CLP,3,approved,purchase,medium,marketplace
TXN00005351,CUST00010,CARD000010,MERC00038,2026-06-01 14:35:40,15503.0,CLP,1,approved,purchase,low,supermarket
TXN00005891,CUST00236,CARD000236,MERC00131,2026-03-28 12:25:38,97771.0,CLP,1,approved,purchase,medium,food_delivery
TXN00006191,CUST00318,CARD000323,MERC00089,2026-05-26 13:13:52,421530.0,CLP,3,approved,purchase,medium,home
TXN00006207,CUST00469,CARD000481,MERC00040,2026-04-10 19:23:15,825739.0,CLP,1,approved,purchase,medium,supermarket
TXN00006294,CUST00074,CARD000079,MERC00151,2026-04-22 21:43:42,16519.0,CLP,3,approved,purchase,high,travel
TXN00006344,CUST00003,CARD000003,MERC00059,2026-04-24 14:24:06,96001.0,CLP,1,approved,purchase,low,home
TXN00006512,CUST00003,CARD000003,MERC00015,2026-03-31 19:51:16,679877.0,CLP,1,approved,purchase,low,food_delivery
TXN00006538,CUST00284,CARD000283,MERC00016,2026-03-17 12:48:27,127627.0,CLP,1,approved,purchase,high,food_delivery
